conf_mouse.y,vase_color,end_thanks.started,relevent,surprise_irrelavent_mouse.leftButton,mouse_random.time,mouse_random.midButton,confidence_question.stopped,__participant,response_box_trial.stopped,responce_box_train.started,trial_mouse.time,trial_mouse.leftButton,mouse_random.clicked_name,relevant_object,train.started,surprise_loop.ran,surprise_relavent_mouse.clicked_name,response_box_trial.started,surprise_irrelavent_mouse.rightButton,flower_color,trial_mouse.corr,mouse_random.corr,done_read_finish_train.keys,surprise_irrelavent_mouse.y,surprise_irrelavent_mouse.x,language,conf_mouse.midButton,conf_mouse_irrellevant.y,surprise.stopped,response_box_relavent_surprise.stopped,conf_mouse.clicked_name,instructions.started,__session,responce_box_train.stopped,trials.thisIndex,done_read_finish_train.duration,conf_mouse_irrellevant.leftButton,trial_mouse.y,instructions.stopped,surprise_loop.thisIndex,surprise_relavent_mouse.corr,frameRate,conf_mouse_irrellevant.clicked_name,trials.thisTrialN,mouse_random.y,surprise_irrelavent_mouse.clicked_name,surprise_relavent_mouse.rightButton,training.thisN,trial_mouse.rightButton,confidence_question.started,conf_mouse_irrellevant.x,training.thisTrialN,training.ran,surprise_relavent_mouse.time,trial_mouse.midButton,mouse_random.rightButton,trials.ran,conf_mouse_irrellevant.midButton,__datetime,train_mouse.midButton,done_read_finish_train.rt,random_task.started,conf_mouse.leftButton,surprise_loop.thisN,finish_train.stopped,participant,mouse_random.x,train_mouse.time,conf_mouse.x,random_task.stopped,surprise_loop.thisRepN,surprise.started,trials.thisN,pot_duration,confidence_in_irrelavent.stopped,trials.thisRepN,prolific_id,training.thisIndex,wrong_answer_train.started,trial_mouse.x,surprise_loop.thisTrialN,training.thisRepN,psychopyVersion,train_mouse.corr,OS,train_mouse.leftButton,expName,surprise_irrelavent_mouse.midButton,pot_image_file,finish_train.started,conf_mouse_irrellevant.time,surprise_relavent_mouse.x,conf_mouse.rightButton,trial.started,conf_mouse.time,ori,surprise_irrelavent_mouse.time,trial.stopped,response_box_relavent_surprise.started,surprise_relavent_mouse.y,response_box_surprise.stopped,train_mouse.rightButton,surprise_relavent_mouse.midButton,irrelevent_surprise,confidence_in_irrelavent.started,date,train_mouse.clicked_name,response_box_surprise.started,surprise_relavent,trial_mouse.clicked_name,__experimentName,conf_mouse_irrellevant.rightButton,relevent_train,train_mouse.x,surprise_irrelavent_mouse.corr,end_thanks.stopped,train_mouse.y,surprise_relavent_mouse.leftButton,mouse_random.leftButton,train.stopped,wrong_answer_train.stopped
﻿[],purple,,poly_2,,[],[],83.8535,247697,83.8529,,[0.7824999999999989],[1],[],vase,,,,83.07,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,17,,,[-107],,,,60.24096386,,11,[],,,,[0],83.8531,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,83.0694,[],,,247697,[],,[],83.0695,,,11,1,,0,67e97d506e0dfa7ff0b407c5,,,[93],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],81.0722,[],90,,83.0692,,,,,,poly_2_surprise,,2025-05-05_02h10.49.333,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],86.5191,247697,86.5186,,[0.6648999999910643],[1],[],vase,,,,85.8535,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,29,,,[-103],,,,60.24096386,,12,[],,,,[0],86.5188,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,85.8524,[],,,247697,[],,[],85.8526,,,12,1,,0,67e97d506e0dfa7ff0b407c5,,,[-144],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],83.8559,[],270,,85.8522,,,,,,poly_1_surprise,,2025-05-05_02h10.49.333,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[-101],deepblue,,poly_3,,[],[],90.9852,247697,89.3687,,[0.8464999999999918],[1],[],vase,,,,88.521,,red,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,10,,,[-112],,,,60.24096386,,13,[],,,,[0],89.3689,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,88.5197,[1],,,247697,[],,[-99],88.52,,,13,1,,0,67e97d506e0dfa7ff0b407c5,,,[343],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[0],86.5213,[1.615599999994032],45,,88.5196,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],93.7746,247697,93.7743,,[0.7871000000089339],[1],[],vase,,,,92.9867,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,16,,,[-110],,,,60.24096386,,14,[],,,,[0],93.7744,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,92.9859,[],,,247697,[],,[],92.9861,,,14,1,,0,67e97d506e0dfa7ff0b407c5,,,[-69],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],90.9875,[],0,,92.9859,,,,,,poly_1_surprise,,2025-05-05_02h10.49.333,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],96.6685,247697,96.6678,,[0.8992000000029634],[1],[],vase,,,,95.7681,,red,[1],[],,,,English,[],,,,[],,SESSION,,20,,,[-106],,,,60.24096386,,15,[],,,,[0],96.6679,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,95.7675,[],,,247697,[],,[],95.7678,,,15,1,,0,67e97d506e0dfa7ff0b407c5,,,[-63],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],93.7758,[],180,,95.7674,,,,,,poly_1_surprise,,2025-05-05_02h10.49.333,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],99.2516,247697,99.2508,,[0.5818999999910659],[1],[],vase,,,,98.6685,,red,[1],[],,,,English,[],,,,[],,SESSION,,18,,,[-113],,,,60.24096386,,16,[],,,,[0],99.2509,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,98.6682,[],,,247697,[],,[],98.6683,,,16,1,,0,67e97d506e0dfa7ff0b407c5,,,[294],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[],96.671,[],0,,98.6681,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],101.8011,247697,101.8004,,[0.5489999999999782],[1],[],vase,,,,101.2508,,green,[1],[],,,,English,[],,,,[],,SESSION,,37,,,[-115],,,,60.24096386,,17,[],,,,[0],101.8005,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,101.2503,[],,,247697,[],,[],101.2505,,,17,1,,0,67e97d506e0dfa7ff0b407c5,,,[291],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],99.2544,[],180,,101.2502,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],104.5351,247697,104.5343,,[0.7340999999940436],[1],[],vase,,,,103.7999,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,26,,,[-108],,,,60.24096386,,18,[],,,,[0],104.5344,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,103.7995,[],,,247697,[],,[],103.7996,,,18,1,,0,67e97d506e0dfa7ff0b407c5,,,[-65],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],101.8036,[],135,,103.7994,,,,,,poly_1_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],107.189,247697,107.1887,,[0.6537000000029991],[1],[],vase,,,,106.5346,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,5,,,[-96],,,,60.24096386,,19,[],,,,[0],107.1889,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,106.534,[],,,247697,[],,[],106.5344,,,19,1,,0,67e97d506e0dfa7ff0b407c5,,,[-293],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[],104.5372,[],315,,106.534,,,,,,poly_0_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],109.7837,247697,109.7827,,[0.5967999999970175],[1],[],vase,,,,109.1852,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,2,,,[-91],,,,60.24096386,,20,[],,,,[0],109.7829,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,109.1837,[],,,247697,[],,[],109.1838,,,20,1,,0,67e97d506e0dfa7ff0b407c5,,,[-114],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],107.1902,[],225,,109.1836,,,,,,poly_1_surprise,,2025-05-05_02h10.49.333,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[-111],orange,,poly_0,,[3.051599999994039],[0],123.8638,247697,122.3146,,[6.431299999997009],[1],"[""num_4"",""num_4""]",vase,,,,115.8827,,green,[1],[1],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,24,,,[-105],,,,60.24096386,,21,[-110],,,,[0],122.3147,,,,,[0],[0],1,,2025-05-05_02h10.08.842,,,111.782,[1],,,247697,[49],,[-107],115.8821,,,21,1,,0,67e97d506e0dfa7ff0b407c5,,,[-299],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[0],109.7865,[1.5487000000029525],315,,111.782,,,,,,poly_0_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[1],,
﻿[],deepblue,,poly_3,,[],[],126.4865,247697,126.486,,[0.6168000000119207],[1],[],vase,,,,125.869,,green,[1],[],,,,English,[],,,,[],,SESSION,,4,,,[-108],,,,60.24096386,,22,[],,,,[0],126.4862,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,125.8684,[],,,247697,[],,[],125.8685,,,22,1,,0,67e97d506e0dfa7ff0b407c5,,,[291],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],123.8662,[],315,,125.8684,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],129.2821,247697,129.2814,,[0.7953999999910764],[1],[],vase,,,,128.4856,,green,[1],[],,,,English,[],,,,[],,SESSION,,27,,,[-118],,,,60.24096386,,23,[],,,,[0],129.2815,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,128.485,[],,,247697,[],,[],128.4853,,,23,1,,0,67e97d506e0dfa7ff0b407c5,,,[115],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],126.4877,[],135,,128.4849,,,,,,poly_2_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[-100],purple,,poly_2,,[],[],133.0863,247697,131.7485,,[0.4661999999880777],[1],[],vase,,,,131.2815,,green,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,14,,,[-118],,,,60.24096386,,24,[],,,,[0],131.7486,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,131.2807,[1],,,247697,[],,[-68],131.2811,,,24,1,,0,67e97d506e0dfa7ff0b407c5,,,[117],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[0],129.2839,[1.33720000000298],135,,131.2804,,,,,,poly_2_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],135.9464,247697,135.9459,,[0.8655999999940605],[1],[],vase,,,,135.0799,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,3,,,[-111],,,,60.24096386,,25,[],,,,[0],135.946,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,135.0793,[],,,247697,[],,[],135.0795,,,25,1,,0,67e97d506e0dfa7ff0b407c5,,,[274],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],133.0875,[],0,,135.0792,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],138.6629,247697,138.6623,,[0.7148999999910473],[1],[],vase,,,,137.9469,,green,[1],[],,,,English,[],,,,[],,SESSION,,22,,,[-102],,,,60.24096386,,26,[],,,,[0],138.6624,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,137.9466,[],,,247697,[],,[],137.9467,,,26,1,,0,67e97d506e0dfa7ff0b407c5,,,[272],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],135.949,[],90,,137.9465,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[-98],orange,,poly_0,,[],[],142.8116,247697,141.4114,,[0.74760000000893],[1],[],vase,,,,140.6635,,yellow,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,25,,,[-114],,,,60.24096386,,27,[],,,,[0],141.4115,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,140.6628,[1],,,247697,[],,[-74],140.6631,,,27,1,,0,67e97d506e0dfa7ff0b407c5,,,[-294],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[0],138.6655,[1.3996000000089452],315,,140.6626,,,,,,poly_0_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],145.4662,247697,145.466,,[0.6528000000119221],[1],[],vase,,,,144.813,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,31,,,[-101],,,,60.24096386,,28,[],,,,[0],145.466,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,144.8124,[],,,247697,[],,[],144.8126,,,28,1,,0,67e97d506e0dfa7ff0b407c5,,,[281],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],142.8138,[],45,,144.8122,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],148.1118,247697,148.1111,,[0.6465999999940379],[1],[],vase,,,,147.4626,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,34,,,[-124],,,,60.24096386,,29,[],,,,[0],148.1113,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,147.4614,[],,,247697,[],,[],147.4618,,,29,1,,0,67e97d506e0dfa7ff0b407c5,,,[86],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],145.467,[],180,,147.4613,,,,,,poly_2_surprise,,2025-05-05_02h10.49.333,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],150.8782,247697,150.8774,,[0.7658999999910634],[1],[],vase,,,,150.1112,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,0,,,[-108],,,,60.24096386,,30,[],,,,[0],150.8777,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,150.1108,[],,,247697,[],,[],150.111,,,30,1,,0,67e97d506e0dfa7ff0b407c5,,,[-141],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],148.1146,[],45,,150.1108,,,,,,poly_1_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],153.4442,247697,153.4436,,[0.5659000000059393],[1],[],vase,,,,152.8772,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,33,,,[-117],,,,60.24096386,,31,[],,,,[0],153.4437,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,152.8768,[],,,247697,[],,[],152.877,,,31,1,,0,67e97d506e0dfa7ff0b407c5,,,[-99],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],150.881,[],0,,152.8767,,,,,,poly_1_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],156.1106,247697,156.11,,[0.6657000000029711],[1],[],vase,,,,155.4437,,green,[1],[],,,,English,[],,,,[],,SESSION,,15,,,[-121],,,,60.24096386,,32,[],,,,[0],156.1101,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,155.4431,[],,,247697,[],,[],155.4433,,,32,1,,0,67e97d506e0dfa7ff0b407c5,,,[65],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],153.447,[],90,,155.443,,,,,,poly_2_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],159.1437,247697,159.1429,,[1.0327000000029898],[1],[],vase,,,,158.1099,,red,[1],[],,,,English,[],,,,[],,SESSION,,6,,,[-101],,,,60.24096386,,33,[],,,,[0],159.1432,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,158.1094,[],,,247697,[],,[],158.1097,,,33,1,,0,67e97d506e0dfa7ff0b407c5,,,[-75],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],156.1133,[],45,,158.1093,,,,,,poly_1_surprise,,2025-05-05_02h10.49.333,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[-107],orange,,poly_0,,[],[],163.1267,247697,161.9084,,[0.7655999999940377],[1],[],vase,,,,161.1425,,green,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,1,,,[-88],,,,60.24096386,,34,[],,,,[0],161.9086,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,161.142,[1],,,247697,[],,[-107],161.1421,,,34,1,,0,67e97d506e0dfa7ff0b407c5,,,[-297],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[0],159.1464,[1.217700000002992],90,,161.142,,,,,,poly_0_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],165.9651,247697,165.9647,,[0.8379000000059591],[1],[],vase,,,,165.1266,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,41,,,[-88],,,,60.24096386,,35,[],,,,[0],165.9648,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,165.1262,[],,,247697,[],,[],165.1263,,,35,1,,0,67e97d506e0dfa7ff0b407c5,,,[-265],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_orange.jpg,,,,[],163.1292,[],135,,165.126,,,,,,poly_0_surprise,,2025-05-05_02h10.49.333,,,poly_2_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],168.559,247697,168.5584,,[0.5973999999910689],[1],[],vase,,,,167.9597,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,35,,,[-110],,,,60.24096386,,36,[],,,,[0],168.5585,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,167.9591,[],,,247697,[],,[],167.9593,,,36,1,,0,67e97d506e0dfa7ff0b407c5,,,[305],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],165.9663,[],315,,167.959,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],171.2583,247697,171.2581,,[0.7000999999940234],[1],[],vase,,,,170.5579,,green,[1],[],,,,English,[],,,,[],,SESSION,,19,,,[-116],,,,60.24096386,,37,[],,,,[0],171.2582,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,170.5576,[],,,247697,[],,[],170.5577,,,37,1,,0,67e97d506e0dfa7ff0b407c5,,,[-289],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],168.5617,[],90,,170.5576,,,,,,poly_0_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[-116],purple,,poly_2,,[],[],175.5073,247697,174.0413,,[0.7813999999910664],[1],[],vase,,,,173.2593,,red,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,23,,,[-126],,,,60.24096386,,38,[],,,,[0],174.0416,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,173.2587,[1],,,247697,[],,[-133],173.2589,,,38,1,,0,67e97d506e0dfa7ff0b407c5,,,[124],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_purple.jpg,,,,[0],171.2603,[1.4650999999940382],270,,173.2586,,,,,,poly_2_surprise,,2025-05-05_02h10.49.333,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],178.4911,247697,178.4903,,[0.9822000000029902],[1],[],vase,,,,177.5078,,green,[1],[],,,,English,[],,,,[],,SESSION,,39,,,[-114],,,,60.24096386,,39,[],,,,[0],178.4905,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,177.5068,[],,,247697,[],,[],177.5071,,,39,1,,0,67e97d506e0dfa7ff0b407c5,,,[-289],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],175.5099,[],0,,177.5068,,,,,,poly_0_surprise,,2025-05-05_02h10.49.333,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],181.4909,247697,181.4901,,[0.9987999999970327],[1],[],vase,,,,180.4909,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,32,,,[-108],,,,60.24096386,,40,[],,,,[0],181.4902,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,180.4903,[],,,247697,[],,[],180.4905,,,40,1,,0,67e97d506e0dfa7ff0b407c5,,,[334],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],178.4937,[],270,,180.4902,,,,,,poly_3_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],184.5235,247697,184.5232,,[1.0327999999970245],[1],[],vase,,,,183.4903,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,13,,,[-120],,,,60.24096386,,41,[],,,,[0],184.5233,,,,,[0],[],1,,2025-05-05_02h10.08.842,,,183.4898,[],,,247697,[],,[],183.4901,,,41,1,,0,67e97d506e0dfa7ff0b407c5,,,[-263],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[],181.4941,[],225,,183.4897,,,,,,poly_0_surprise,,2025-05-05_02h10.49.333,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿,orange,,poly_3,[1],,,,247697,,,,,,flower,,1,"[""poly_0_surprise_relavent"",""poly_0_surprise_relavent""]",,[0],green,,,,[-94],[288],English,,[-109],186.5612,194.0293,,,SESSION,,,,[1],,,0,[1],60.24096386,"[""Memory"",""Memory""]",,,"[""poly_3_surprise"",""poly_3_surprise""]",[0],,,,[-116],,,[2.546799999997006],,,,[0],2025-05-05_02h10.08.842,,,,,0,,247697,,,,,0,184.5555,,1,195.3383,,67e97d506e0dfa7ff0b407c5,,,,0,,2024.2.4,,Win32,,test3103025,[0],resources/pots/green_orange.jpg,,[1.306200000002974],[-309],,,,225,[4.916899999991074],,191.4801,[-98],191.4795,,[0],poly_3_surprise,194.0297,2025-05-05_02h10.49.333,,186.5621,poly_0_surprise_relavent,,rotating_iia,[0],poly_3_train,,[1],,,[1],,,
﻿,purple,,poly_2,[1],,,,247697,,,,,,flower,,1,"[""poly_2_surprise_relavent"",""poly_2_surprise_relavent""]",,[0],lightblue,,,,[-105],[273],English,,[-105],197.338,201.9039,,,SESSION,,,,[1],,,1,[1],60.24096386,"[""Memory"",""Memory""]",,,"[""poly_3_surprise"",""poly_3_surprise""]",[0],,,,[-101],,,[1.5499000000059482],,,,[0],2025-05-05_02h10.08.842,,,,,1,,247697,,,,,0,195.3407,,1,202.9705,,67e97d506e0dfa7ff0b407c5,,,,1,,2024.2.4,,Win32,,test3103025,[0],resources/pots/lightblue_purple.jpg,,[1.0661000000089302],[79],,,,135,[3.0151000000089425],,200.3538,[-103],200.3535,,[0],poly_2_surprise,201.904,2025-05-05_02h10.49.333,,197.3382,poly_2_surprise_relavent,,rotating_iia,[0],poly_2_train,,[0],,,[1],,,
﻿,green,,poly_2,[1],,,,247697,,,,,,flower,,1,"[""poly_1_surprise_relavent"",""poly_1_surprise_relavent""]",,[0],lightblue,,,,[-107],[269],English,,[-113],204.9699,211.3029,,,SESSION,,,,[1],,,3,[1],60.24096386,"[""Memory"",""Memory""]",,,"[""poly_3_surprise"",""poly_3_surprise""]",[0],,,,[-72],,,[1.8152999999970234],,,,[0],2025-05-05_02h10.08.842,,,,,2,,247697,,,,,0,202.9734,,1,212.3525,,67e97d506e0dfa7ff0b407c5,,,,2,,2024.2.4,,Win32,,test3103025,[0],resources/pots/lightblue_green.jpg,,[1.0489000000059718],[-72],,,,90,[4.515799999997],,209.4871,[-113],209.4865,,[0],poly_2_surprise,211.3032,2025-05-05_02h10.49.333,,204.9704,poly_1_surprise_relavent,,rotating_iia,[0],poly_2_train,,[0],,,[1],,,
﻿,purple,,poly_2,[1],,,,247697,,,,,,flower,,1,"[""poly_2_surprise_relavent"",""poly_2_surprise_relavent""]",,[0],lightblue,,,,[-114],[128],English,,[-97],214.3533,218.4748,,,SESSION,,,,[1],,,2,[1],60.24096386,"[""Memory"",""Memory""]",,,"[""poly_2_surprise"",""poly_2_surprise""]",[0],,,,[-82],,,[1.3490999999940527],,,,[0],2025-05-05_02h10.08.842,,,,,3,,247697,,,,,0,212.3552,,1,220.1029,,67e97d506e0dfa7ff0b407c5,,,,3,,2024.2.4,,Win32,,test3103025,[0],resources/pots/lightblue_purple.jpg,,[1.6277000000029602],[121],,,,315,[2.770700000002961],,217.1252,[-115],217.1247,,[0],poly_2_surprise,218.4749,2025-05-05_02h10.49.333,,214.3536,poly_2_surprise_relavent,,rotating_iia,[0],poly_2_train,,[1],,,[1],,,
